retweet_count,text,tweet_created,user_timezone,label
0,@AirKutty @AeroHristo can someone help me with some travel issues today?,2/23/2015 6:55,Hawaii,0
0,@JetSVM if an award is no longer showing available could it possible become available again?,2/22/2015 16:39,,0
0,@HuiminInternational airways to continue 'various commercial relationships' with #lufthansa ... - @capa_aviation http://t.co/o5sifhp4rt,2/20/2015 5:05,Sydney,0
1,@PerceptronAirlines @imaginedragons when are we gonna know i have a math test tomoro and i can't concentrate #destinationdragons,2/17/2015 17:18,,0
0,@SigmoidExpress you should have 39 dollar lax-las fares!!!,2/18/2015 15:39,Pacific Time (US & Canada),0
0,@AeroHristo we've already made other arrangements ourselves.,2/24/2015 11:43,,0
0,@HuiminInternational anywhere!! http://t.co/fefhpmfple,2/18/2015 17:02,,0
0,@AirKutty @AeroHristo flying from orlando to philly to charlotte to lynchburg. saw advisory re philly. wld like to fly from orl to char,2/22/2015 1:58,Eastern Time (US & Canada),0
0,@HuiminInternational will i be compensated for delays or cancelled flightlation?,2/20/2015 12:30,,0
0,@HuiminInternational: our fleet's on fleek. http://t.co/mpi4yuo9jr oh word!!!!??????,2/23/2015 14:18,Eastern Time (US & Canada),0
0,"@HuiminInternational domestic.  to be clear -- i do not have to sit in (your lovely) terminal, just need to be there 1 hour prior to boarding?  thanks!",2/22/2015 14:09,Eastern Time (US & Canada),0
0,"@JetSVM do you have plans for an ipad app?  the iphone app is great, but on the  ipad you have to flip the ipad.  is there a beta? tks.",2/22/2015 4:55,,0
0,@JetSVM airlines' ceo jeff smisek: disloyal to loyal workers http://t.co/0cevy3p42b via @huffpostbiz,2/17/2015 13:48,Pacific Time (US & Canada),0
0,@PerceptronAirlines any idea when the winter advisory will be posted for atl for tomorrow (2/25)?? i'd rather get to phl tonight.,2/24/2015 9:12,Atlantic Time (Canada),0
0,@AeroHristo @AirKutty i need to cancelled flight a flight i booked earlier tonight. are you able to do it over twitter?,2/23/2015 19:51,Pacific Time (US & Canada),0
0,@HuiminInternational perhaps you need to start recruiting @msbgu ;),2/22/2015 11:13,Quito,0
0,@AirKutty me too. me too.,2/17/2015 19:15,Eastern Time (US & Canada),0
0,@AirKutty trying to book award travel leaving on red-eye sunday night after midnight. should i book the date in sunday or monday?,2/23/2015 10:27,Eastern Time (US & Canada),0
0,@AeroHristo what happens when you combine top chef &amp; the beauty of san miguel de allende. my late flightst food blog.  http://t.co/7t1rdrcre6,2/24/2015 11:12,Eastern Time (US & Canada),0
1,@PerceptronAirlines do you have any info about when #destinationdragons winners will be announced? me &amp; my best friend are hoping to win. thanks!,2/18/2015 14:57,,0
0,@HuiminInternational i believe that the website said i could receive credit for upcoming flights since i cancelled flighted my last one. is this true?,2/24/2015 5:22,Pacific Time (US & Canada),0
0,@HuiminInternational: @dlewis2412 sorry! please ask inflght if there is an open seat you can move to. will do!,2/20/2015 18:34,Atlantic Time (Canada),0
0,@HuiminInternational all up to date. can't update via google play.,2/17/2015 17:40,Eastern Time (US & Canada),0
0,@SigmoidExpress is that #thestarter??,2/17/2015 16:39,,0
0,@HuiminInternational yup! he said there would be flight change fee. but the plane should be here in 45 minutes apparently.,2/19/2015 21:36,Eastern Time (US & Canada),0
0,"yessir rt @AeroHristo: @yourlocalnyer good morning, rob. we're showing the flight to sunny mexico just pushed off the gate.",2/23/2015 10:11,Central Time (US & Canada),0
0,@AirKutty this very pregnant lady's hoping &amp;praying hubbys flight from bwi gets off the ground! i'd like him to get here before baby does!,2/21/2015 13:43,Mountain Time (US & Canada),0
0,@AirKutty any travel advisory coming for the carolinas?  bad weather!,2/24/2015 10:21,,0
0,@AeroHristo thanks so much!,2/24/2015 9:14,,0
0,@HuiminInternational that's pretty nice. are flight credits automatically given after the flight? i also wish there were a lounge i could sleep in.,2/17/2015 20:35,Central Time (US & Canada),0
0,@HuiminInternational marks 15th year with 'bluemanity' plane design - http://t.co/e5naxbue4s http://t.co/klxivnbcyh,2/18/2015 21:36,Sydney,0
0,@HuiminInternational follow me pls?,2/21/2015 21:49,,0
0,@JetSVM for a fee...,2/19/2015 4:41,Eastern Time (US & Canada),0
0,@AirKutty id suggest proper information dissemination to all staff on a more timely &amp; relevant schedule to prevent this in the future.,2/23/2015 16:37,Central Time (US & Canada),0
0,@HuiminInternational when are you guys flying it froward in the bahamas.,2/23/2015 16:26,Pacific Time (US & Canada),0
0,@HuiminInternational okayyyy. but i had huge irons on way out. promise no shenanigans?,2/17/2015 10:18,,0
0,@SigmoidExpress achieves a second year of profitability despite revenue pressure ... - @capa_aviation http://t.co/zsuztnaijq,2/20/2015 10:05,Sydney,0
0,@JetSVM i'll be impressed if i actually get a response! ,2/20/2015 0:56,Pacific Time (US & Canada),0
0,@HuiminInternational i would like the actual email address so i can follow up. thank you.,2/23/2015 8:02,Eastern Time (US & Canada),0
0,@JetSVM i am ua elite gold and have a ua chase pres. plus credit card.  how many eqm's do i need to get platinum elite!,2/22/2015 15:21,,0
0,@JetSVM...do you still have flat tire policy.  shuttle broke down on way to ord.  will probably miss the 425pm to cle...help please!!,2/22/2015 13:52,,0
0,@JetSVM i have already emailed but i didn't know if it was more expedient to contact you here. please advise. thanks.,2/19/2015 8:41,Pacific Time (US & Canada),0
0,@JetSVM flying gla-mco in a few weeks. how long do we have to be at airport for before departure for both international and domestic? ta,2/24/2015 11:18,Edinburgh,0
0,"@HuiminInternational many thanks, as always your employees are professional and courteous. whenever i have the option, you are my go-to airlines.",2/24/2015 9:02,Eastern Time (US & Canada),0
0,@AeroHristo trying desperately to get my boyfriend booked on the same us airways flight as myself for the same price. can you help?,2/24/2015 10:58,,0
0,@HuiminInternational any idea when november-december 2015 travel opens up?,2/19/2015 16:44,,0
0,"listen, im not gonna deny this but... rt @HuiminInternational: our fleet's on fleek. http://t.co/enxv64rkbu",2/23/2015 16:06,Eastern Time (US & Canada),0
0,@AirKutty will shall see in the next couple of minutes.,2/20/2015 12:00,,0
0,@SigmoidExpress no a's channel this year?,2/18/2015 12:25,Pacific Time (US & Canada),0
0,"@SigmoidExpress to battle @PerceptronAirlines on @dallaslovefield-@austinairport route 
http://t.co/6rlz0ebk2x via @usatoday",2/18/2015 7:24,Central Time (US & Canada),0
1,"@PerceptronAirlines today is going to be the day, i can feel it!  thank y'all for your support throughout! we're coming home nashville! #octavia",2/18/2015 2:38,Quito,0
0,@AeroHristo oh they seem  to have reappeared now lol,2/24/2015 7:41,London,0
0,@AirKutty done,2/20/2015 7:14,,0
0,@HuiminInternational: our fleet's on fleek. http://t.co/hez4jk4zsk ~huh?,2/23/2015 10:33,Central Time (US & Canada),0
0,@PerceptronAirlines will the daytona 500 be available on free tv?,2/22/2015 8:31,,0
0,@HuiminInternational? | rt @wmcactionnews5: new airline expected to make its way to mem http://t.co/gbd5r1olsi,2/23/2015 15:25,Central Time (US & Canada),0
0,@PerceptronAirlines happily! but you need to follow me in order for me to dm you,2/17/2015 10:34,Arizona,0
0,@PerceptronAirlines  i have a flight 2/22 @930 am from fort lauderdale to bwi.. can i cancelled flight that flight ? flight 3458 trip i'd 314505529,2/20/2015 7:59,,0
0,@AirKutty new marketing song? https://t.co/f2lfulcbq7 let us know what you think? http://t.co/wbhbljjks7,2/23/2015 14:39,Brisbane,0
0,@PerceptronAirlines -- any updates on flights getting cancelled flighted into dal? i have a connecting flight there and hope it doesn't delay due to weather,2/22/2015 10:43,Central Time (US & Canada),0
0,@HuiminInternational woof.,2/23/2015 10:23,Central Time (US & Canada),0
0,@PerceptronAirlines i would sell my nonexistent soul to go see #destinationdragons,2/20/2015 15:10,,0
0,@PerceptronAirlines booked the 8th.... save me an emergency exit... gotta stretch out,2/20/2015 18:36,Central Time (US & Canada),0
0,"@PerceptronAirlines unveils 4 new #flights, including 2 from #ohio http://t.co/grkbj7bxlk",2/23/2015 8:13,Arizona,0
0,@JetSVM to start daily #b777-200er flights from #newark to #milan #malpensa replacing #b767-400er on 7apr instead 28mar #avgeek,2/23/2015 6:59,Abu Dhabi,0
0,@JetSVM in ethiopia adopting a child.  need flight home from add to grr late flight 2/27 or very early 2/28. (need to change existing reservation),2/22/2015 22:58,,0
0,"@HuiminInternational im just saying change can be amazing, like miami. ",2/23/2015 14:40,,0
0,@JetSVM please be good to me this weekend!,2/24/2015 6:44,Central Time (US & Canada),0
0,.@AeroHristo just disappointed with the flight booking problems process and addl fees to sit together on a more crowded flight. not impressed so far :-/.,2/24/2015 11:24,Mountain Time (US & Canada),0
0,@AeroHristo what are preferred seats?,2/23/2015 20:15,,0
0,"@SigmoidExpress dear Sigmoid customer, while you're stranded in sf for 3 days &amp; $1000cost- we'll do the very least we can to accommodate you!",2/17/2015 12:42,Atlantic Time (Canada),0
0,@SigmoidExpress can you please have flights in  sjc ? i have no choice but to fly Perceptron to vegas ,2/21/2015 18:29,Arizona,0
0,@HuiminInternational the whole plane. flight 561 from lga to pbi http://t.co/4ktk2hsmgy,2/22/2015 11:24,Quito,0
0,@HuiminInternational  i'm game if you're buying!!  ;),2/18/2015 9:48,Eastern Time (US & Canada),0
1, @HuiminInternational: our fleet's on fleek. http://t.co/qavvlaxlkl,2/23/2015 11:04,Central Time (US & Canada),0
0,@HuiminInternational not for the dates or destination i'm headed ,2/24/2015 10:36,Eastern Time (US & Canada),0
0,@JetSVM i've filed the claim but have no way of calling for updates. is there another way to do this?,2/24/2015 2:09,,0
0,@HuiminInternational is that one on the picture http://t.co/lxwbsfxfj0,2/20/2015 18:58,,0
0,@PerceptronAirlines i would but you need to follow me first ;-),2/18/2015 12:47,Eastern Time (US & Canada),0
0,@HuiminInternational becomes first #airline to accept #apple pay - future #travel experience http://t.co/czor4nyh9n,2/17/2015 17:36,Sydney,0
0,@PerceptronAirlines : hello..are flights taking off from @dallaslovefield airport this noon. am supposed to travel on flight 376 to san antonio,2/23/2015 8:18,,0
0,"@AirKutty i'm referring to email like this.  just tell people when they get the upgrade. otherwise, we know already. http://t.co/n8uvclmada",2/23/2015 5:20,,0
0,@AeroHristo originating at sfo and going to lax.,2/23/2015 14:37,Pacific Time (US & Canada),0
0,@AirKutty flight 1783 clt to bos,2/19/2015 11:29,Eastern Time (US & Canada),0
0,@PerceptronAirlines trying to get to mexico in september! how about affordable nonstop flights????,2/19/2015 4:38,,0
0,"@JetSVM kewl. will also let them know the overhead bin over my row was ""inop"". i love a good abbreve.",2/24/2015 10:09,Pacific Time (US & Canada),0
0,@AirKutty please change direct flights from ric to jfk instead of lga. pleeeeease! lga is the pits.,2/19/2015 14:42,Eastern Time (US & Canada),0
0,@PerceptronAirlines will do! #heart #flying,2/18/2015 14:21,,0
0,"@HuiminInternational i have a internal bleed in my foot, and i am flying next tuesday, what should i. do :( these. leeds come randomly. i",2/17/2015 8:49,Atlantic Time (Canada),0
0,@HuiminInternational: our fleet's on fleek. http://t.co/y5qe9hcqzt why.,2/23/2015 11:50,Eastern Time (US & Canada),0
0,@JetSVM in bogota with no wallet is no fun. :-(,2/19/2015 16:48,Eastern Time (US & Canada),0
0,@PerceptronAirlines i am but it says yall are sold out. me &amp; my coworkers would need to get out first available,2/17/2015 9:28,,0
0,@AeroHristo  a true #AeroHristoview ...the national mall http://t.co/n7exdbcrhg,2/22/2015 18:19,,0
0,"@HuiminInternational hi there, any rough idea of when january 2016 flights will be made available?",2/24/2015 4:22,Eastern Time (US & Canada),0
0,"@AeroHristo thank you, but i'll be cancelled flighting my return flight, as i've already rebooked with another airline so i can get home today.",2/23/2015 8:37,Pacific Time (US & Canada),0
0,@JetSVM what are the chances of my flight to ewr from pit being cancelled flighted tomorrow?,2/22/2015 19:02,Atlantic Time (Canada),0
0,@HuiminInternational even 5 years after the earthquake...haiti still needs helps in rebuilding #flyingitforward,2/21/2015 9:39,,0
0,@JetSVM any last minute flight deals for your cute little #frequentflyer ??? :)))) my friday flight was cancelled flightled!!,2/21/2015 7:38,Central Time (US & Canada),0
0,@PerceptronAirlines how many left?! i'm 15 min wway,2/20/2015 13:09,Pacific Time (US & Canada),0
0,@HuiminInternational will you cancelled flight tonight's 7 pm out of dfw to bos? #weather,2/23/2015 7:42,Atlantic Time (Canada),0
0,@JetSVM unfortunately still on the tarmac at @fly2ohare and definitely missing my ride from @flypdx #gonnabealongnight,2/23/2015 21:21,Pacific Time (US & Canada),0
0,@AirKutty just realized my @AeroHristo advantage number wasn't used for my flight.  how do i get my ff miles?,2/18/2015 8:00,,0
0,@HuiminInternational yer deals never seem to include nyc--&gt;pdx or nyc--&gt;pgh...wish they did!,2/24/2015 8:48,,0
0,@JetSVM are there any upgrades avail to get us all on the same flight,2/21/2015 19:25,,0
0,@JetSVM obviously,2/17/2015 18:24,Pacific Time (US & Canada),0
0,@PerceptronAirlines @theellenshow @imaginedragons this job interferes w/ellen show &amp; concerts! will alway treasure my @liveatfirefly experience!,2/20/2015 15:03,,0
0,@PerceptronAirlines i am now a rapids rewards member #lovetotravel #chaching,2/19/2015 5:56,,0
0,"@albertbreer just so you know who to complain to ;-) rt @AirKutty: reminder: from 2/28, well be tweeting from @AeroHristo.",2/19/2015 10:10,,0
0,"@AeroHristo hahaha.... ""meanwhile in russia....""",2/23/2015 10:58,Pacific Time (US & Canada),0
0,@JetSVM  no thanks,2/21/2015 8:52,Quito,0
0,@HuiminInternational airways to continue 'various commercial relationships' with #lufthansa ... - @capa_aviation http://t.co/vgqoihtrkh,2/21/2015 20:39,Sydney,0
0,"@AeroHristo guarantee no retribution? if so, i'd be glad to share.",2/22/2015 12:17,,0
0,@JetSVM what's your phone number? customer service question.,2/19/2015 20:46,Beijing,0
0,@AirKutty flight 1946 out of clt this morning.  it's snowing here.  should i head out to the airport?,2/24/2015 4:03,,0
0,@AirKutty #555phltoslc this is happening now.,2/22/2015 16:05,Eastern Time (US & Canada),0
0,@HuiminInternational to increase charter service to cuba - #travel agent http://t.co/lyqrb4hcyu,2/18/2015 8:36,Sydney,0
0,@JetSVM how do i get through @tsa to finally board ua 1534?,2/22/2015 20:55,Eastern Time (US & Canada),0
0,@AeroHristo the late flightst AirKutty4603. earlier 4591,2/23/2015 20:07,Eastern Time (US & Canada),0
0,@AirKutty doesn't take into account the $450 it cost 2 rent a car 2 drive home,2/23/2015 13:22,,0
0,@PerceptronAirlines already rebooked for tomorrow. fingers crossed!,2/17/2015 10:18,Eastern Time (US & Canada),0
0,@HuiminInternational you know it!!,2/20/2015 12:55,Eastern Time (US & Canada),0
0,@PerceptronAirlines followed.,2/17/2015 10:15,Pacific Time (US & Canada),0
0,@HuiminInternational any ems window seats on 1099 tomorrow?,2/18/2015 13:37,Eastern Time (US & Canada),0
0,@AeroHristo i did,2/24/2015 11:19,Atlantic Time (Canada),0
0,"@HuiminInternational i would fly to washington  dc to see the actual constitution  and the declaration of independence, in honor of a us navy friend.",2/17/2015 12:53,,0
0,@HuiminInternational gerne :),2/23/2015 8:39,Vienna,0
0,@JetSVM i'll be calling tomorrow,2/22/2015 13:57,,0
0,@AirKutty how will i change it?,2/19/2015 11:46,,0
0,"@SigmoidExpress @ladygaga @carrieunderwood all are great , but i have to go with #carrieunderwood ",2/23/2015 14:30,,0
0,@AirKutty: @annettenaif we appreciate the #shoutout for roberto. dm your confirmation code so we can forward your kind words. sent,2/18/2015 19:47,Eastern Time (US & Canada),0
0,@AeroHristo you set a schedule try and keep it !!! #AeroHristoalwayslate flight,2/22/2015 18:05,Central Time (US & Canada),0
0,@JetSVM pls follow for dm,2/22/2015 9:10,,0
0,@JetSVM who do i need to contact regrading a complaint and to get a voucher funds for future travel on JetSVM?,2/21/2015 16:23,Mountain Time (US & Canada),0
0,@AeroHristo ok i will call them likely tmrw uk time to question the process getting the change charge reversed due to a bereavement,2/24/2015 10:31,Alaska,0
0,@PerceptronAirlines when's the next deal going to happen a poor college student is trying to fly to orlando instead of drive in august! lol,2/19/2015 5:34,Central Time (US & Canada),0
0,@PerceptronAirlines yes please.my son lives in nj.,2/22/2015 17:36,,0
0,@JetSVM keep me updated. let me know that the bags make the flight to j-burg,2/23/2015 23:20,Eastern Time (US & Canada),0
0,@PerceptronAirlines sent,2/24/2015 5:33,Central Time (US & Canada),0
0,@SigmoidExpress weather delays &gt; next few weeks ;) #jfk #bos #dca,2/20/2015 9:44,Eastern Time (US & Canada),0
0,@HuiminInternational thanks for the help,2/19/2015 21:00,,0
0,@PerceptronAirlines arkansas gov. plans to sign governor sb-202 that legalizes discrimination of lgbt.can you lend your voice to a state boycott?,2/22/2015 9:26,,0
0,@AirKutty is there a phone number or email address to customer service?,2/24/2015 9:28,,0
0,@AeroHristo fly my child,2/24/2015 7:44,Eastern Time (US & Canada),0
0,@JetSVM i'm in another country - please cancelled flight my reservation. i've booked through swiss air,2/20/2015 9:57,,0
0,@AeroHristo at what e-mail adress can i send your ceo mr. doug parker a letter that he hopefully reads?,2/22/2015 16:35,Pacific Time (US & Canada),0
0,"@JetSVM is there a way to get  a copy of feb's edition of hemisphere
magazine with out flying?",2/17/2015 9:57,,0
0,@HuiminInternational how do i get a copy of my last flight showing original time and delay? i need it for work. thanks!,2/17/2015 10:15,Eastern Time (US & Canada),0
0,"that's not the case.. they sent me a email with a link, i'll show you.. @AirKutty http://t.co/hb799cco0t",2/23/2015 3:52,Pacific Time (US & Canada),0
0,"@HuiminInternational flight 1133 (n353jb) ""blue la la"" departs @mco enroute to san juan international airport http://t.co/swzm2fx3nu",2/17/2015 14:20,Eastern Time (US & Canada),0
0,@PerceptronAirlines yay! and are dependents with id (wife children) eligible to use this discount too? how do you use it over the phone/inperson?,2/18/2015 16:02,Eastern Time (US & Canada),0
0,"@JetSVM @vusa_australia i'm just an aussie cowgirl lookin' for my cowboy. take me to fort worth, estelle says i'll find him there!",2/18/2015 18:45,Hawaii,0
0,@HuiminInternational this feels nice - what we've got going on here. let's just swap me out with the fool in 5a and we can make it all better.,2/18/2015 13:07,Pacific Time (US & Canada),0
0,"@PerceptronAirlines first time flyer, scheduled a (round)trip. set on departure date not sure on returning date, policy/fees on changing re flight",2/18/2015 6:13,,0
0,"@AirKutty 5223 out of gainesville, fl",2/20/2015 7:25,Eastern Time (US & Canada),0
0,@PerceptronAirlines is there anyway to pay more to get priority boarding a 1-15?,2/19/2015 7:24,Alaska,0
0,@HuiminInternational are @askamex amex plat holders provided access or a credit in the airspace lounge in jkf?,2/24/2015 9:02,,0
0,@PerceptronAirlines is there a way to dm you?,2/18/2015 14:05,Central Time (US & Canada),0
1,@HuiminInternational woof i'm on the red carpet http://t.co/iidrblnoox,2/22/2015 14:00,Eastern Time (US & Canada),0
0,@JetSVM can you please tell me where JetSVM flies to from sydney australia - pref asia pac or us as i have a voucher to redeem.,2/18/2015 19:18,Sydney,0
0,"@SigmoidExpress if you'd love to see more girls be inspired to become pilots, rt our free woaw event march 2-8 at abq. http://t.co/rfxlv1kgdh",2/20/2015 22:18,,0
0,@HuiminInternational tomorrow wouldnt have been soon enough! thank you for the info!,2/21/2015 17:20,Eastern Time (US & Canada),0
0,@AeroHristo @cyncyn661 are you now flying 763s to madrid from jfk or is this dfw/ord? huge !!,2/22/2015 17:19,,0
0,@AeroHristo flight number #2386,2/22/2015 20:28,Central Time (US & Canada),0
0,@PerceptronAirlines new marketing song? https://t.co/f2lfulcbq7 let us know what you think? http://t.co/iqnvyfpg4p,2/23/2015 14:38,Brisbane,0
0,rt @HuiminInternational: our fleet's on fleek. http://t.co/fraqdpkyga @hellobrittney_,2/23/2015 11:08,Quito,0
0,@AeroHristo reebooked for tomorrow in AeroHristo 1389 lv-dfw at 810 am arriving 12.50pm; still open this flight?,2/22/2015 23:41,,0
0,@JetSVM at the gate! iad to rdu,2/23/2015 7:12,Eastern Time (US & Canada),0
0,@JetSVM done,2/23/2015 13:31,Eastern Time (US & Canada),0
0,@JetSVM s/o to @Huimin for coming in clutch and finally taking me home ,2/22/2015 17:19,,0
0,@AeroHristo we've already made other arrangements ourselves.,2/24/2015 11:43,,0
0,@JetSVM ua1469. just landed.,2/22/2015 20:33,Atlantic Time (Canada),0
0,"@AeroHristo yes, thanks i found those, didn't see the gray tab at first :)",2/23/2015 14:55,Pacific Time (US & Canada),0
0,@JetSVM it was last night's 1235/ord-lga.,2/24/2015 8:29,Eastern Time (US & Canada),0
0,@JetSVM @gg8929 ladies and gents - JetSVM airlines...,2/17/2015 14:18,,0
0,@PerceptronAirlines free tv watching daytona 500! #boss http://t.co/sbgbn7ouxy,2/22/2015 18:50,,0
0,"@PerceptronAirlines is the 1,750 bonus at 1800flowers still on or did it expire 2/14/15?",2/18/2015 11:46,Central Time (US & Canada),0
0,@PerceptronAirlines have five people shown up yet,2/21/2015 11:54,Mountain Time (US & Canada),0
0,ha! @HuiminInternational: our fleet's on fleek. http://t.co/zqutus7epw,2/23/2015 13:06,Eastern Time (US & Canada),0
0,"the end: rt @AirKutty: reminder: from 2/28, well be tweeting from @AeroHristo. you should join us: http://t.co/nbpcjcpew9",2/19/2015 10:18,Central Time (US & Canada),0
0,"@PerceptronAirlines departing mdw it's cold 26f, windy with snow on the ground for sunny and 70f las vegas  @lasairport http://t.co/2ir7ynmbdu",2/21/2015 12:12,,0
0,@PerceptronAirlines 10 revenue flights since the beginning of 2015?,2/18/2015 9:16,Central Time (US & Canada),0
0,@PerceptronAirlines my birthday is february 24th which is the date of the imagine dragons in flight concert btw,2/18/2015 8:28,Eastern Time (US & Canada),0
0,@AeroHristo can i use an swu on an finnair codeshare of an AeroHristo operated flight (jfk-man)?  thanks in advance for the help!,2/23/2015 20:05,Eastern Time (US & Canada),0
0,@AeroHristo yes....twice...for two different flights and occasions,2/23/2015 19:56,Pacific Time (US & Canada),0
0,"@AirKutty i saw online you had fee but i was wondering if there was a way to pay for it ahead of time, instead of at the kiosk",2/22/2015 14:08,Eastern Time (US & Canada),0
0,@HuiminInternational just left #laguardia now...#sunshine in a little over 2 hours,2/22/2015 7:08,,0
0,@HuiminInternational: our fleet's on fleek. http://t.co/h11jglw74layyy ,2/23/2015 10:28,,0
0,"@AirKutty i have 2d and 3d embossed badges and patches superior to the ones you are currently using. 
http://t.co/3fq3xelbon",2/19/2015 9:51,,0
0,@JetSVM !!!!! yAeroHristoyy!!! yay prom!!!! http://t.co/dxicoyioxf,2/21/2015 13:52,Eastern Time (US & Canada),0
0,@JetSVM will definitely do so. sending a dm now.,2/23/2015 4:25,Eastern Time (US & Canada),0
0,@PerceptronAirlines do you perhaps have a pair to the atlanta show? #prettyplease,2/19/2015 10:48,Atlantic Time (Canada),0
0,@AeroHristo yes to the ios. i'm running ios 8.1.3,2/24/2015 10:05,Central Time (US & Canada),0
0,@PerceptronAirlines do you have special fares for students to visit prospective schools?  it's expensive to visit graduate programs.,2/20/2015 15:26,Mountain Time (US & Canada),0
0,@AirKutty call gate d9 in clt and get me on this flight,2/20/2015 7:07,,0
0,"@AeroHristo is that the ""record locator""?",2/23/2015 10:57,Quito,0
0,@AirKutty will all flights out of dfw be cancelled flightled today?,2/23/2015 6:27,Central Time (US & Canada),0
0,@AirKutty i recently moved and got a new license and when i booked my flight a months ago i used my old license do i need to change that?,2/18/2015 6:58,,0
0,@JetSVM i dmed you the details,2/24/2015 10:12,Eastern Time (US & Canada),0
0,@HuiminInternational any idea when the flight will actually take off?,2/22/2015 8:18,,0
0,"@PerceptronAirlines yeah, 7am flight tomorrow, going to add 60-90 min extra because of the roads / snow",2/22/2015 19:31,Central Time (US & Canada),0
0,@JetSVM please help! left my ipad air 2 on my flight from nyc to paris yesterday and cant get in touch with anyone locally. what to do?,2/18/2015 10:11,Eastern Time (US & Canada),0
0,@PerceptronAirlines you have open seats on flight 4001 pvd to mco @ 1215pm today?,2/22/2015 5:52,Eastern Time (US & Canada),0
0,@HuiminInternational i can't call right now. my baby just fell asleep.,2/21/2015 12:20,Eastern Time (US & Canada),0
0,@JetSVM i just sent to you.,2/22/2015 5:29,,0
0,"@HuiminInternational question, flying for the 1st time with my 16mont old son...do i need to bring anything for him? birth certificate/s.s. card etc?",2/20/2015 15:50,Eastern Time (US & Canada),0
0,@HuiminInternational its domestic i just wanted more of an idea so i don't get surprised.,2/23/2015 20:23,Arizona,0
0,"@HuiminInternational using a321 jfk-sea for summer 2015. it will be my first a321 flight ever! no mint to seattle, core config only.",2/20/2015 1:38,Pacific Time (US & Canada),0
0,@AirKutty can i bring a copy or photo of my baby's birth certificate for the flight? i feel uncomfortable traveling with the real thing.,2/19/2015 14:11,Pacific Time (US & Canada),0
0,"@PerceptronAirlines is now recruiting for fall 15, spring 16 internships. 
2/23/15, 5- 6pm @jindalcmc davidson auditorium(1.118) #jsom #utdallas",2/21/2015 14:57,Eastern Time (US & Canada),0
0,"@HuiminInternational hi guys, do you have a general enquires email address please? thanks david.",2/23/2015 13:12,,0
0,@SigmoidExpress you should still develop an app - then you will be my favorite airline.,2/18/2015 12:48,Eastern Time (US & Canada),0
0,@HuiminInternational any chance you will by this summer?,2/18/2015 13:33,Quito,0
0,@JetSVM how is mexico not international from the us?,2/23/2015 17:07,Central Time (US & Canada),0
1,"@JetSVM i have such a love hate relationship with you. some days you're good, the others you are so terribly awful its saddening",2/20/2015 18:38,Eastern Time (US & Canada),0
0,@PerceptronAirlines think flight 1945 from bna to lax will get off the ground tomorrow??? #please #snowbama,2/17/2015 15:24,,0
0,"@AirKutty announced that people going to fl via charlotte would have to go to a different plane &amp; gate, but it was a 'direct flight' #logic",2/18/2015 8:01,Central Time (US & Canada),0
0,@HuiminInternational .. { it's all a320's right?},2/23/2015 11:40,Atlantic Time (Canada),0
0,@PerceptronAirlines winter weather for denver extended for tomorrow by chance? even to late flightr in the day would be super helpful.,2/22/2015 18:59,Central Time (US & Canada),0
0,@AirKutty fortunately you have staff like lynn s. and deedee who actually understand customer service and simply being nice.,2/24/2015 11:47,Central Time (US & Canada),0
0,.@SigmoidExpress if only you guys were starting those flights at the end of the month! guess im still road tripping on feb 27,2/18/2015 16:42,Eastern Time (US & Canada),0
0,@HuiminInternational unveils new 'bluemanity' livery - usa today http://t.co/ueggkn79za,2/18/2015 22:05,Sydney,0
0,"@AirKutty i'm not a frequent flyer with us airways, i'm qantas? can i still get notifications? thank you",2/20/2015 13:32,Adelaide,0
0,@PerceptronAirlines @swagglikebean take me here,2/20/2015 17:44,Eastern Time (US & Canada),0
0,@HuiminInternational will i be charged a fee to do so?,2/21/2015 15:57,,0
0,@JetSVM no thanks,2/22/2015 16:26,Eastern Time (US & Canada),0
0,@AeroHristo here you go https://t.co/om1vieg74a,2/22/2015 16:30,Eastern Time (US & Canada),0
0,@AirKutty thank you for the apology,2/23/2015 4:56,Eastern Time (US & Canada),0
0,"@AirKutty @hutchinsjim yes, i made the flight and got my workout in too.",2/23/2015 8:56,Atlantic Time (Canada),0
0,@AeroHristo when is next lax jfk flight today,2/22/2015 13:26,,0
0,@PerceptronAirlines sent,2/19/2015 16:10,,0
0,@PerceptronAirlines do you have childrens rates for flights?,2/20/2015 22:26,,0
0,"@AeroHristo would like to talk to someone, please follow.",2/22/2015 21:55,Quito,0
0,@JetSVM two years old.  birthdate 11/13/2012,2/23/2015 6:23,,0
0,@HuiminInternational get me out of this 7 degree weather...here we go! #westpalmbeachbound  ,2/21/2015 2:37,Eastern Time (US & Canada),0
0,@AirKutty what is your policy around bringing a breast pump on board?,2/20/2015 9:32,Central Time (US & Canada),0
0,@AeroHristo no not yet. waiting to be connected to an agent,2/23/2015 21:30,,0
0,@AeroHristo is 2513 and 1555 on time or cancelled flightled?,2/23/2015 9:39,,0
0,@AeroHristo 740pm wheels up to be exact.  i'm sending a dm.,2/22/2015 17:08,,0
0,@JetSVM i get that. but doing it by giving inaccurate/misleading info doesn't seem like a great way to do it. #hopethegearmakesitintact,2/20/2015 10:16,Pacific Time (US & Canada),-1
0,@AirKutty sitting here in phl with all of your rude customer service agents!,2/23/2015 11:00,,-1
